[Epoch 212/5000][train LL: -216.10; val LL: -217.07].....[train forward+backward+step 3.02; val forward 2.89]
[Epoch 213/5000][train LL: -215.78; val LL: -216.81].....[train forward+backward+step 3.03; val forward 2.89]
[Epoch 214/5000][train LL: -215.52; val LL: -216.66].....[train forward+backward+step 3.02; val forward 2.89]
[Epoch 215/5000][train LL: -215.36; val LL: -216.55].....[train forward+backward+step 3.02; val forward 2.91]
[Epoch 216/5000][train LL: -215.25; val LL: -216.47].....[train forward+backward+step 3.02; val forward 2.89]
[Epoch 217/5000][train LL: -215.17; val LL: -216.39].....[train forward+backward+step 3.05; val forward 2.86]
[Epoch 218/5000][train LL: -215.09; val LL: -216.31].....[train forward+backward+step 3.02; val forward 2.90]
[Epoch 219/5000][train LL: -215.00; val LL: -216.23].....[train forward+backward+step 3.02; val forward 2.89]
[Epoch 220/5000][train LL: -214.93; val LL: -216.18].....[train forward+backward+step 3.03; val forward 2.90]
[Epoch 221/5000][train LL: -214.87; val LL: -216.11].....[train forward+backward+step 3.02; val forward 2.88]
[Epoch 222/5000][train LL: -214.80; val LL: -216.07].....[train forward+backward+step 3.02; val forward 2.94]
[Epoch 223/5000][train LL: -214.75; val LL: -216.03].....[train forward+backward+step 3.03; val forward 2.88]
[Epoch 224/5000][train LL: -214.71; val LL: -215.97].....[train forward+backward+step 3.03; val forward 2.90]
[Epoch 225/5000][train LL: -214.65; val LL: -215.91].....[train forward+backward+step 3.03; val forward 2.88]
[Epoch 226/5000][train LL: -214.59; val LL: -215.86].....[train forward+backward+step 3.03; val forward 2.90]
[Epoch 227/5000][train LL: -214.53; val LL: -215.77].....[train forward+backward+step 3.03; val forward 2.90]
[Epoch 228/5000][train LL: -214.43; val LL: -215.68].....[train forward+backward+step 3.05; val forward 2.90]
[Epoch 229/5000][train LL: -214.34; val LL: -215.58].....[train forward+backward+step 3.03; val forward 2.89]
[Epoch 230/5000][train LL: -214.24; val LL: -215.48].....[train forward+backward+step 3.02; val forward 2.91]
[Epoch 231/5000][train LL: -214.14; val LL: -215.43].....[train forward+backward+step 3.02; val forward 2.89]
[Epoch 232/5000][train LL: -214.08; val LL: -215.37].....[train forward+backward+step 3.03; val forward 2.90]
[Epoch 233/5000][train LL: -214.03; val LL: -215.34].....[train forward+backward+step 3.03; val forward 2.91]
[Epoch 234/5000][train LL: -214.00; val LL: -215.30].....[train forward+backward+step 3.02; val forward 2.89]
[Epoch 235/5000][train LL: -213.95; val LL: -215.23].....[train forward+backward+step 3.03; val forward 2.89]
[Epoch 236/5000][train LL: -213.88; val LL: -215.18].....[train forward+backward+step 3.02; val forward 2.88]
[Epoch 237/5000][train LL: -213.84; val LL: -215.13].....[train forward+backward+step 3.03; val forward 2.89]
[Epoch 238/5000][train LL: -213.78; val LL: -215.08].....[train forward+backward+step 3.03; val forward 2.92]
[Epoch 239/5000][train LL: -213.73; val LL: -214.99].....[train forward+backward+step 3.04; val forward 2.90]
[Epoch 240/5000][train LL: -213.65; val LL: -214.92].....[train forward+backward+step 3.03; val forward 2.88]
[Epoch 241/5000][train LL: -213.56; val LL: -214.78].....[train forward+backward+step 3.03; val forward 2.91]
