[Epoch 186/5000][train LL: -258.61; val LL: -341.64].....[train forward+backward+step 34.84; val forward 2.57]
[Epoch 187/5000][train LL: -258.07; val LL: -341.45].....[train forward+backward+step 33.79; val forward 2.79]
[Epoch 188/5000][train LL: -257.57; val LL: -341.39].....[train forward+backward+step 33.22; val forward 2.57]
[Epoch 189/5000][train LL: -257.53; val LL: -340.66].....[train forward+backward+step 33.83; val forward 2.86]
[Epoch 190/5000][train LL: -256.94; val LL: -340.86].....[train forward+backward+step 33.23; val forward 2.64]
[Epoch 191/5000][train LL: -257.08; val LL: -340.38].....[train forward+backward+step 34.87; val forward 2.64]
[Epoch 192/5000][train LL: -256.55; val LL: -341.21].....[train forward+backward+step 32.88; val forward 2.41]
[Epoch 193/5000][train LL: -256.52; val LL: -340.01].....[train forward+backward+step 34.14; val forward 2.33]
[Epoch 194/5000][train LL: -255.82; val LL: -340.75].....[train forward+backward+step 33.67; val forward 2.67]
[Epoch 195/5000][train LL: -255.53; val LL: -340.20].....[train forward+backward+step 33.88; val forward 2.62]
[Epoch 196/5000][train LL: -255.27; val LL: -339.76].....[train forward+backward+step 34.41; val forward 2.59]
[Epoch 197/5000][train LL: -255.34; val LL: -339.38].....[train forward+backward+step 34.29; val forward 2.70]
[Epoch 198/5000][train LL: -254.34; val LL: -339.16].....[train forward+backward+step 33.33; val forward 2.32]
[Epoch 199/5000][train LL: -254.72; val LL: -339.01].....[train forward+backward+step 34.38; val forward 2.42]
[Epoch 200/5000][train LL: -254.32; val LL: -339.46].....[train forward+backward+step 33.00; val forward 2.77]
[Epoch 201/5000][train LL: -253.62; val LL: -339.36].....[train forward+backward+step 35.38; val forward 2.57]
[Epoch 202/5000][train LL: -253.89; val LL: -339.17].....[train forward+backward+step 33.27; val forward 2.84]
[Epoch 203/5000][train LL: -253.55; val LL: -339.12].....[train forward+backward+step 34.78; val forward 2.69]
[Epoch 204/5000][train LL: -253.68; val LL: -339.23].....[train forward+backward+step 33.16; val forward 2.83]
[Epoch 205/5000][train LL: -252.75; val LL: -338.74].....[train forward+backward+step 33.18; val forward 2.58]
[Epoch 206/5000][train LL: -252.40; val LL: -339.15].....[train forward+backward+step 34.57; val forward 2.72]
[Epoch 207/5000][train LL: -252.55; val LL: -339.50].....[train forward+backward+step 33.37; val forward 2.66]
[Epoch 208/5000][train LL: -252.81; val LL: -338.88].....[train forward+backward+step 35.06; val forward 2.75]
[Epoch 209/5000][train LL: -252.51; val LL: -338.36].....[train forward+backward+step 32.84; val forward 2.65]
[Epoch 210/5000][train LL: -251.31; val LL: -338.17].....[train forward+backward+step 33.14; val forward 2.46]
[Epoch 211/5000][train LL: -252.17; val LL: -338.24].....[train forward+backward+step 34.51; val forward 2.49]
[Epoch 212/5000][train LL: -250.90; val LL: -338.21].....[train forward+backward+step 33.67; val forward 2.76]
[Epoch 213/5000][train LL: -251.36; val LL: -337.75].....[train forward+backward+step 34.35; val forward 2.53]
[Epoch 214/5000][train LL: -250.40; val LL: -338.02].....[train forward+backward+step 34.69; val forward 2.90]
[Epoch 215/5000][train LL: -250.93; val LL: -337.67].....[train forward+backward+step 33.11; val forward 2.55]
[Epoch 216/5000][train LL: -250.90; val LL: -337.61].....[train forward+backward+step 34.48; val forward 2.35]
[Epoch 217/5000][train LL: -250.43; val LL: -337.89].....[train forward+backward+step 32.20; val forward 2.31]
[Epoch 218/5000][train LL: -250.14; val LL: -338.36].....[train forward+backward+step 35.84; val forward 2.37]
[Epoch 219/5000][train LL: -249.79; val LL: -338.10].....[train forward+backward+step 32.78; val forward 2.77]
[Epoch 220/5000][train LL: -249.56; val LL: -337.62].....[train forward+backward+step 36.22; val forward 2.61]
[Epoch 221/5000][train LL: -249.20; val LL: -337.52].....[train forward+backward+step 31.24; val forward 2.59]
[Epoch 222/5000][train LL: -248.94; val LL: -337.24].....[train forward+backward+step 32.71; val forward 2.01]
[Epoch 223/5000][train LL: -248.95; val LL: -337.40].....[train forward+backward+step 29.59; val forward 2.38]
[Epoch 224/5000][train LL: -248.60; val LL: -337.12].....[train forward+backward+step 29.60; val forward 2.07]
[Epoch 225/5000][train LL: -248.59; val LL: -336.97].....[train forward+backward+step 24.88; val forward 2.11]
[Epoch 226/5000][train LL: -248.68; val LL: -336.72].....[train forward+backward+step 23.48; val forward 1.42]
[Epoch 227/5000][train LL: -247.66; val LL: -336.77].....[train forward+backward+step 22.67; val forward 1.71]
[Epoch 228/5000][train LL: -247.97; val LL: -337.13].....[train forward+backward+step 18.78; val forward 1.07]
[Epoch 229/5000][train LL: -247.72; val LL: -336.63].....[train forward+backward+step 17.78; val forward 1.48]
[Epoch 230/5000][train LL: -248.45; val LL: -336.68].....[train forward+backward+step 16.44; val forward 0.84]
